id,key,value,type
3263279371,power,tower,regular
3263279371,structure,tubular,regular
3263279372,power,tower,regular
3263279374,power,tower,regular
3263279375,material,metal,regular
3263279375,power,tower,regular
3263279375,structure,tubular,regular
3263279376,power,tower,regular
3263279378,material,metal,regular
3263279378,power,tower,regular
3263279378,structure,tubular,regular
3263279379,material,metal,regular
3263279379,power,tower,regular
3263279379,structure,tubular,regular
3263279381,material,metal,regular
3263279381,power,tower,regular
3263279381,structure,tubular,regular
3263279382,material,metal,regular
3263279382,power,tower,regular
3263279382,structure,tubular,regular
3263279383,material,metal,regular
3263279383,power,tower,regular
3263279383,structure,tubular,regular
3263279384,material,metal,regular
3263279384,power,tower,regular
3263279384,structure,tubular,regular
3263279385,material,metal,regular
3263279385,power,tower,regular
3263279385,structure,tubular,regular
3263279386,material,metal,regular
3263279386,power,tower,regular
3263279386,structure,tubular,regular
3263279388,material,metal,regular
3263279388,power,tower,regular
3263279388,structure,tubular,regular
3263279391,material,metal,regular
3263279391,power,tower,regular
3263279391,structure,tubular,regular
3263279394,material,metal,regular
3263279394,power,tower,regular
3263279394,structure,tubular,regular
3263279398,material,metal,regular
3263279398,power,tower,regular
3263279398,structure,tubular,regular
3263279399,material,metal,regular
3263279399,power,tower,regular
3263279399,structure,tubular,regular
3263279400,material,metal,regular
3263279400,power,tower,regular
3263279400,structure,tubular,regular
3263279401,material,metal,regular
3263279401,power,tower,regular
3263279401,structure,tubular,regular
3263279403,material,metal,regular
3263279403,power,tower,regular
3263279403,structure,tubular,regular
3263279405,material,metal,regular
3263279405,power,tower,regular
3263279405,structure,tubular,regular
3263279407,material,metal,regular
3263279407,power,tower,regular
3263279407,structure,tubular,regular
3263279408,material,metal,regular
3263279408,power,tower,regular
3263279408,structure,tubular,regular
3263279413,material,metal,regular
3263279413,power,tower,regular
3263279413,structure,tubular,regular
3263279414,material,metal,regular
3263279414,power,tower,regular
3263279414,structure,tubular,regular
3263279415,material,metal,regular
3263279415,power,tower,regular
3263279415,structure,tubular,regular
3263279416,material,metal,regular
3263279416,power,tower,regular
3263279416,structure,tubular,regular
3263279417,material,metal,regular
3263279417,power,tower,regular
3263279417,structure,tubular,regular
3263279419,material,metal,regular
3263279419,power,tower,regular
3263279419,structure,tubular,regular
3263279421,material,metal,regular
3263279421,power,tower,regular
3263279421,structure,tubular,regular
3263279422,material,metal,regular
3263279422,power,tower,regular
3263279422,structure,tubular,regular
3263279425,material,metal,regular
3263279425,power,tower,regular
3263279425,structure,tubular,regular
3263279427,material,metal,regular
3263279427,power,tower,regular
3263279427,structure,tubular,regular
3263279431,power,portal,regular
3263279434,material,metal,regular
3263279434,power,tower,regular
3263279434,structure,tubular,regular
3263279435,material,metal,regular
3263279435,power,tower,regular
3263279435,structure,tubular,regular
3263279436,material,metal,regular
3263279436,power,tower,regular
3263279436,structure,tubular,regular
3263279437,material,metal,regular
3263279437,power,tower,regular
3263279437,structure,tubular,regular
3263279438,material,metal,regular
3263279438,power,tower,regular
3263279438,structure,tubular,regular
3263279444,barrier,gate,regular
3263279445,barrier,gate,regular
3263279454,power,transformer,regular
3263279458,power,transformer,regular
3263279459,power,transformer,regular
3263279464,power,switch,regular
3263279471,power,switch,regular
3263279474,mobile_phone,yes,communication
3263279474,man_made,mast,regular
3263279474,type,communication,tower
3263279475,power,switch,regular
3263279478,power,tower,regular
3263279479,power,tower,regular
3263279480,power,tower,regular
3263279485,power,tower,regular
3263279486,barrier,gate,regular
3263279488,power,tower,regular
3263279489,power,tower,regular
3263279490,power,tower,regular
3263279491,power,tower,regular
3263279492,power,tower,regular
3263279493,power,tower,regular
3263279494,power,tower,regular
3263279495,power,tower,regular
3263279496,power,tower,regular
3263279497,power,tower,regular
3263279498,power,tower,regular
3263279499,power,tower,regular
3263279500,power,tower,regular
3263279501,power,tower,regular
3263279502,power,tower,regular
3263279503,power,tower,regular
3263279504,power,tower,regular
3263279505,power,tower,regular
3263279506,power,tower,regular
3263279507,power,tower,regular
3263279508,power,tower,regular
3263279509,power,tower,regular
3263279510,power,tower,regular
3263279511,power,tower,regular
3263279512,power,tower,regular
3263279513,power,tower,regular
3263279514,power,tower,regular
3263279515,power,tower,regular
3263279516,power,tower,regular
3263279517,mobile_phone,yes,communication
3263279517,man_made,mast,regular
3263279517,type,communication,tower
3263279518,power,tower,regular
3263279519,power,tower,regular
3263279520,power,tower,regular
3263279522,power,tower,regular
3263279523,power,tower,regular
3263279524,power,tower,regular
3263279525,power,tower,regular
3263279526,power,tower,regular
3263279527,barrier,gate,regular
3263279529,power,tower,regular
3263279533,mobile_phone,yes,communication
3263279533,man_made,mast,regular
3263279533,type,communication,tower
3263279546,power,transformer,regular
3263279553,power,transformer,regular
3263279554,power,transformer,regular
3263279555,power,transformer,regular
3263279558,power,switch,regular
3263279561,power,switch,regular
3263279562,power,switch,regular
3263279563,power,switch,regular
3263279564,power,portal,regular
3263279565,compensator,shunt_capacitor,regular
3263279565,power,compensator,regular
3263279569,barrier,gate,regular
3263279570,power,tower,regular
3263279571,power,tower,regular
3263279579,power,tower,regular
3263279580,power,tower,regular
3263279581,power,tower,regular
3263279582,power,tower,regular
3263279583,power,tower,regular
3263279584,power,tower,regular
3263279585,power,tower,regular
3263279586,power,tower,regular
3263279587,power,tower,regular
3263279588,power,tower,regular
3263279589,power,tower,regular
3263279598,power,tower,regular
3263279599,power,tower,regular
3263279600,power,tower,regular
3263279601,power,tower,regular
3263279606,mobile_phone,yes,communication
3263279606,man_made,mast,regular
3263279606,type,communication,tower
3263279610,power,transformer,regular
3263279612,power,switch,regular
3263279613,power,portal,regular
3263279616,power,tower,regular
3263279621,power,transformer,regular
3263279624,barrier,gate,regular
3263279625,power,switch,regular
3263279626,power,portal,regular
3263279629,power,switch,regular
3263279632,power,transformer,regular
3263279634,power,switch,regular
3263279635,power,portal,regular
3263279640,power,tower,regular
3263279642,barrier,gate,regular
3263279644,power,tower,regular
3263279645,power,tower,regular
3263279647,power,tower,regular
3263279648,power,tower,regular
3263279649,power,tower,regular
3263279650,power,tower,regular
3263279651,power,tower,regular
3263279652,power,tower,regular
3263279653,power,tower,regular
3263279654,power,tower,regular
3263279655,power,tower,regular
3263279656,power,tower,regular
3263279657,power,tower,regular
3263279658,power,tower,regular
3263279659,power,tower,regular
3263279660,power,tower,regular
3263279661,power,tower,regular
3263279662,power,tower,regular
3263279663,power,tower,regular
3263279664,power,tower,regular
3263279665,power,tower,regular
3263279666,power,tower,regular
3263897775,barrier,gate,regular
3263897776,mobile_phone,yes,communication
3263897776,man_made,mast,regular
3263897776,type,communication,tower
3263897780,power,portal,regular
3263897782,power,switch,regular
3263897783,power,switch,regular
3263897784,power,transformer,regular
3263897787,power,switch,regular
3263897792,power,transformer,regular
3263897794,power,transformer,regular
3263897802,barrier,gate,regular
3263897807,barrier,gate,regular
3263897810,barrier,gate,regular
3263897813,mobile_phone,yes,communication
3263897813,man_made,mast,regular
3263897813,type,communication,tower
3263897817,power,transformer,regular
3263897819,power,transformer,regular
3263897822,power,switch,regular
3263897825,power,switch,regular
3263897826,power,switch,regular
3263897827,power,portal,regular
3263897835,barrier,gate,regular
3263897840,power,portal,regular
3263897841,power,transformer,regular
3263897842,power,switch,regular
3263897846,power,switch,regular
3263897847,power,transformer,regular
3263897850,power,switch,regular
3263897851,power,portal,regular
3263897855,barrier,gate,regular
3263897859,power,tower,regular
3263897863,power,tower,regular
3263897870,power,transformer,regular
3263897871,power,transformer,regular
3263897872,barrier,gate,regular
3263897873,power,portal,regular
3263897874,power,tower,regular
3263897875,power,portal,regular
3263897876,power,switch,regular
3263897879,power,switch,regular
3263897880,power,switch,regular
3263897884,power,switch,regular
3263897885,power,transformer,regular
3263897891,power,tower,regular
3263897892,power,transformer,regular
3263897894,power,transformer,regular
3263897906,barrier,gate,regular
3263897909,mobile_phone,yes,communication
3263897909,man_made,tower,regular
3263897909,type,communication,tower
3263897911,barrier,gate,regular
3263897913,barrier,gate,regular
3263897933,barrier,gate,regular
3263897934,barrier,gate,regular
3263897939,barrier,gate,regular
3263897946,power,switch,regular
3263897947,barrier,gate,regular
3263897953,power,switch,regular
3263897956,power,portal,regular
3263897957,power,switch,regular
3263898061,power,switch,regular
3263898062,power,portal,regular
3263898064,barrier,gate,regular
