id,user,uid,version,changeset,timestamp
15159330,balrog-kun,20587,2,4351802,2010-04-07T10:37:06Z
15159331,balrog-kun,20587,2,4351802,2010-04-07T10:37:06Z
15159336,balrog-kun,20587,2,4351802,2010-04-07T10:37:08Z
15159337,balrog-kun,20587,2,4351802,2010-04-07T10:37:08Z
15159348,kre3d,1745406,2,31655596,2015-06-02T06:53:46Z
15159354,balrog-kun,20587,2,4351802,2010-04-07T10:37:10Z
15159355,kre3d,1745406,4,32399761,2015-07-03T21:50:23Z
15159357,DaveHansenTiger,7168,1,64397,2007-12-04T03:02:34Z
15159359,kre3d,1745406,2,19183437,2013-11-29T18:45:46Z
15159360,DaveHansenTiger,7168,1,64397,2007-12-04T03:02:34Z
15159364,kre3d,1745406,6,47630657,2017-04-10T16:57:58Z
15159367,kre3d,1745406,3,32343870,2015-07-01T23:48:45Z
15159369,DaveHansenTiger,7168,1,64397,2007-12-04T03:02:38Z
15159376,kre3d,1745406,5,32321056,2015-07-01T00:03:59Z
15159377,Roadrunner21,330773,3,13866027,2012-11-13T23:17:03Z
15159379,balrog-kun,20587,2,4351802,2010-04-07T10:37:12Z
15159381,kre3d,1745406,2,20070436,2014-01-18T17:47:14Z
15159386,kre3d,1745406,2,20070436,2014-01-18T17:47:14Z
15159387,kre3d,1745406,2,20070436,2014-01-18T17:47:14Z
15159388,balrog-kun,20587,2,4351802,2010-04-07T10:37:12Z
15159389,balrog-kun,20587,2,4351802,2010-04-07T10:37:12Z
15159391,balrog-kun,20587,2,4351802,2010-04-07T10:37:13Z
15159393,balrog-kun,20587,3,4351802,2010-04-07T10:37:13Z
15159394,balrog-kun,20587,2,4351802,2010-04-07T10:37:13Z
15159397,balrog-kun,20587,2,4351802,2010-04-07T10:37:14Z
15159400,kre3d,1745406,2,22184206,2014-05-07T10:15:09Z
15159401,balrog-kun,20587,2,4351802,2010-04-07T10:37:15Z
15159406,DaveHansenTiger,7168,1,64397,2007-12-04T03:02:58Z
15159410,kre3d,1745406,3,28009811,2015-01-09T00:14:56Z
15159411,balrog-kun,20587,2,4351802,2010-04-07T10:37:16Z
15159418,kre3d,1745406,2,33282070,2015-08-12T03:30:15Z
15159423,homeslice60148,365944,3,8053891,2011-05-05T01:58:27Z
15159425,homeslice60148,365944,3,8032854,2011-05-02T18:02:32Z
15159426,balrog-kun,20587,2,4351802,2010-04-07T10:37:18Z
15159427,homeslice60148,365944,3,8032854,2011-05-02T18:02:33Z
15159428,kre3d,1745406,3,34402482,2015-10-03T06:56:10Z
15159431,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:07Z
15159433,homeslice60148,365944,3,12017011,2012-06-25T21:52:07Z
15159435,kre3d,1745406,4,22184206,2014-05-07T10:15:04Z
15159438,kre3d,1745406,3,19253637,2013-12-03T15:39:01Z
15159446,kre3d,1745406,3,30346881,2015-04-20T05:41:21Z
15159448,kre3d,1745406,3,30346881,2015-04-20T05:41:21Z
15159449,Mitchell Thomas,590362,5,36135333,2015-12-23T21:56:09Z
15159452,balrog-kun,20587,2,4351802,2010-04-07T10:37:21Z
15159454,kre3d,1745406,4,25260748,2014-09-06T04:54:11Z
15159456,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:15Z
15159458,kre3d,1745406,3,33282070,2015-08-12T03:30:05Z
15159459,kre3d,1745406,3,19183437,2013-11-29T18:45:45Z
15159460,balrog-kun,20587,2,4351802,2010-04-07T10:37:22Z
15159462,kre3d,1745406,3,25381186,2014-09-12T03:32:25Z
15159463,kre3d,1745406,2,19183437,2013-11-29T18:45:54Z
15159464,balrog-kun,20587,2,4351802,2010-04-07T10:37:23Z
15159466,balrog-kun,20587,2,4351802,2010-04-07T10:37:23Z
15159473,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:23Z
15159478,kre3d,1745406,4,18115094,2013-09-30T17:52:09Z
15159480,NE2,207745,3,13246406,2012-09-25T13:11:20Z
15159481,kre3d,1745406,7,32509653,2015-07-09T03:10:25Z
15159482,versed,321128,3,9628965,2011-10-23T01:08:30Z
15159488,balrog-kun,20587,2,4351802,2010-04-07T10:37:25Z
15159490,balrog-kun,20587,2,4351802,2010-04-07T10:37:25Z
15159492,balrog-kun,20587,2,4351802,2010-04-07T10:37:25Z
15159497,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:29Z
15159500,balrog-kun,20587,3,4351802,2010-04-07T10:37:26Z
15159501,kre3d,1745406,4,18965499,2013-11-18T05:08:58Z
15159503,balrog-kun,20587,2,4351802,2010-04-07T10:37:26Z
15159505,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:33Z
15159506,balrog-kun,20587,2,4351802,2010-04-07T10:37:27Z
15159510,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:35Z
15159514,balrog-kun,20587,2,4351802,2010-04-07T10:37:28Z
15159519,balrog-kun,20587,2,4351802,2010-04-07T10:37:28Z
15159524,balrog-kun,20587,2,4351802,2010-04-07T10:37:29Z
15159527,balrog-kun,20587,2,4351802,2010-04-07T10:37:29Z
15159529,balrog-kun,20587,2,4351802,2010-04-07T10:37:29Z
15159532,balrog-kun,20587,2,4351802,2010-04-07T10:37:30Z
15159533,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:44Z
15159535,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:44Z
15159537,balrog-kun,20587,2,4351802,2010-04-07T10:37:31Z
15159538,balrog-kun,20587,2,4351802,2010-04-07T10:37:31Z
15159541,homeslice60148,365944,4,11694637,2012-05-25T00:21:21Z
15159542,homeslice60148,365944,3,8107768,2011-05-10T23:30:29Z
15159543,homeslice60148,365944,4,8107768,2011-05-10T23:30:28Z
15159544,balrog-kun,20587,2,4351802,2010-04-07T10:37:33Z
15159545,balrog-kun,20587,2,4351802,2010-04-07T10:37:33Z
15159551,balrog-kun,20587,3,4351802,2010-04-07T10:37:33Z
15159553,balrog-kun,20587,2,4351802,2010-04-07T10:37:34Z
15159555,kre3d,1745406,3,32559128,2015-07-11T07:23:54Z
15159556,homeslice60148,365944,3,9455820,2011-10-02T22:25:25Z
15159561,homeslice60148,365944,2,7109159,2011-01-28T00:29:59Z
15159562,homeslice60148,365944,2,7109159,2011-01-28T00:29:59Z
15159566,balrog-kun,20587,2,4351802,2010-04-07T10:37:35Z
15159567,kre3d,1745406,2,18115473,2013-09-30T18:13:06Z
15159568,balrog-kun,20587,2,4351802,2010-04-07T10:37:35Z
15159571,happy5214,199837,4,10611981,2012-02-07T13:10:33Z
15159572,balrog-kun,20587,2,4351802,2010-04-07T10:37:36Z
15159575,balrog-kun,20587,2,4351802,2010-04-07T10:37:36Z
15159578,balrog-kun,20587,2,4351802,2010-04-07T10:37:36Z
15159582,DaveHansenTiger,7168,1,64397,2007-12-04T03:03:58Z
15159595,balrog-kun,20587,2,4351802,2010-04-07T10:37:38Z
15159597,kre3d,1745406,3,27409396,2014-12-11T21:00:51Z
15159600,homeslice60148,365944,2,7130499,2011-01-30T06:53:39Z
15159608,kre3d,1745406,2,32155662,2015-06-23T08:32:28Z
15159611,balrog-kun,20587,2,4351802,2010-04-07T10:37:40Z
15159612,balrog-kun,20587,2,4351802,2010-04-07T10:37:40Z
15159615,balrog-kun,20587,2,4351802,2010-04-07T10:37:41Z
15159626,DaveHansenTiger,7168,1,64397,2007-12-04T03:04:18Z
15159642,kre3d,1745406,2,19192240,2013-11-30T10:24:35Z
15159644,kre3d,1745406,2,19386672,2013-12-11T00:10:58Z
15159645,balrog-kun,20587,2,4351802,2010-04-07T10:37:42Z
15159651,balrog-kun,20587,2,4351802,2010-04-07T10:37:42Z
15159652,kre3d,1745406,11,57473523,2018-03-24T01:31:23Z
15159654,kre3d,1745406,8,32436001,2015-07-05T21:34:46Z
15159656,kre3d,1745406,4,32436001,2015-07-05T21:34:48Z
15159657,happy5214,199837,5,41744976,2016-08-27T21:53:56Z
15159659,balrog-kun,20587,2,4351802,2010-04-07T10:37:44Z
15159660,balrog-kun,20587,2,4351802,2010-04-07T10:37:44Z
15159663,balrog-kun,20587,2,4351802,2010-04-07T10:37:45Z
15159664,balrog-kun,20587,2,4351802,2010-04-07T10:37:45Z
15159665,happy5214,199837,3,10700719,2012-02-16T11:23:58Z
15159666,kre3d,1745406,5,31949348,2015-06-13T19:07:45Z
15159667,homeslice60148,365944,4,10122605,2011-12-15T09:43:53Z
15159669,kre3d,1745406,5,30450358,2015-04-24T10:14:12Z
15159670,homeslice60148,365944,3,7308508,2011-02-16T22:35:11Z
15159671,thevirginian,2441939,4,28879042,2015-02-16T07:43:33Z
15159672,balrog-kun,20587,2,4351802,2010-04-07T10:37:48Z
15159673,balrog-kun,20587,2,4351802,2010-04-07T10:37:48Z
15159674,balrog-kun,20587,2,4351802,2010-04-07T10:37:48Z
15159675,kre3d,1745406,3,20091349,2014-01-19T19:23:32Z
15159687,homeslice60148,365944,6,11026110,2012-03-19T03:46:04Z
15159695,kre3d,1745406,3,18965499,2013-11-18T05:09:06Z
15159698,kre3d,1745406,3,18965499,2013-11-18T05:09:06Z
15159700,DaveHansenTiger,7168,1,64397,2007-12-04T03:04:55Z
15159702,balrog-kun,20587,2,4351802,2010-04-07T10:37:51Z
15159704,kre3d,1745406,2,20070436,2014-01-18T17:47:17Z
15159712,kre3d,1745406,4,31660175,2015-06-02T10:53:59Z
15159714,kre3d,1745406,2,25343583,2014-09-10T08:27:22Z
15159715,kre3d,1745406,3,32155486,2015-06-23T08:20:25Z
15159716,balrog-kun,20587,2,4351802,2010-04-07T10:37:52Z
15159721,balrog-kun,20587,2,4351802,2010-04-07T10:37:52Z
15159728,homeslice60148,365944,3,11565533,2012-05-11T08:02:42Z
15159729,balrog-kun,20587,2,4351802,2010-04-07T10:37:53Z
15159732,homeslice60148,365944,3,8923954,2011-08-04T22:04:54Z
15159734,balrog-kun,20587,2,4351802,2010-04-07T10:37:54Z
15159737,homeslice60148,365944,5,8053891,2011-05-05T01:31:14Z
15159739,kre3d,1745406,2,33282070,2015-08-12T03:30:21Z
15159742,balrog-kun,20587,2,4351802,2010-04-07T10:37:55Z
15159743,balrog-kun,20587,2,4351802,2010-04-07T10:37:56Z
15159747,DaveHansenTiger,7168,1,64397,2007-12-04T03:05:10Z
15159749,balrog-kun,20587,2,4351802,2010-04-07T10:37:56Z
15159751,balrog-kun,20587,2,4351802,2010-04-07T10:37:56Z
15159752,kre3d,1745406,2,18963954,2013-11-18T00:21:09Z
15159769,samely,2512300,13,45336662,2017-01-20T20:16:53Z
15159771,balrog-kun,20587,2,4351802,2010-04-07T10:37:58Z
15159774,DaveHansenTiger,7168,1,64397,2007-12-04T03:05:29Z
15159775,balrog-kun,20587,2,4351802,2010-04-07T10:37:58Z
15159776,kre3d,1745406,2,18963954,2013-11-18T00:21:09Z
15159777,kre3d,1745406,2,32534245,2015-07-10T04:44:19Z
15159780,kre3d,1745406,3,29814367,2015-03-28T20:55:05Z
15159782,kre3d,1745406,3,29814367,2015-03-28T20:55:06Z
15159783,balrog-kun,20587,2,4351802,2010-04-07T10:37:59Z
15159786,kre3d,1745406,3,51749908,2017-09-05T12:55:35Z
15159787,kre3d,1745406,2,22187949,2014-05-07T13:39:07Z
15159789,kre3d,1745406,2,18963842,2013-11-18T00:06:43Z
15159795,shata,5007597,8,44605477,2016-12-22T23:00:19Z
15159796,DaveHansenTiger,7168,1,64397,2007-12-04T03:05:38Z
15159797,kre3d,1745406,4,27519116,2014-12-17T00:00:32Z
15159810,DaveHansenTiger,7168,1,64397,2007-12-04T03:05:49Z
15159811,kre3d,1745406,4,58401424,2018-04-25T08:58:52Z
15159813,balrog-kun,20587,2,4351802,2010-04-07T10:38:04Z
15159815,balrog-kun,20587,2,4351802,2010-04-07T10:38:04Z
15159817,balrog-kun,20587,2,4351802,2010-04-07T10:38:04Z
15159820,kre3d,1745406,5,18881142,2013-11-13T19:49:15Z
15159822,balrog-kun,20587,2,4351802,2010-04-07T10:38:05Z
15159825,balrog-kun,20587,2,4351802,2010-04-07T10:38:05Z
15159827,homeslice60148,365944,3,6742384,2010-12-23T06:32:07Z
15159828,balrog-kun,20587,2,4351802,2010-04-07T10:38:06Z
15159831,kre3d,1745406,3,22182877,2014-05-07T09:06:14Z
15159832,balrog-kun,20587,2,4351802,2010-04-07T10:38:16Z
15159833,homeslice60148,365944,3,14064907,2012-11-27T21:31:15Z
15159836,Little Brother,1694420,12,27670740,2014-12-24T12:30:47Z
15159843,kre3d,1745406,4,36928877,2016-02-01T00:58:14Z
15159845,balrog-kun,20587,2,4351802,2010-04-07T10:38:17Z
15159847,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:05Z
15159849,homeslice60148,365944,6,8709551,2011-07-13T07:06:33Z
15159852,kre3d,1745406,2,32155662,2015-06-23T08:32:29Z
15159854,kre3d,1745406,5,19120977,2013-11-26T04:43:21Z
15159857,kre3d,1745406,4,31652440,2015-06-02T01:35:31Z
15159859,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:11Z
15159860,balrog-kun,20587,2,4351802,2010-04-07T10:38:19Z
15159864,kre3d,1745406,5,31696480,2015-06-03T16:01:04Z
15159865,happy5214,199837,3,10701912,2012-02-16T14:01:17Z
15159866,kre3d,1745406,4,21573376,2014-04-08T15:34:43Z
15159868,kre3d,1745406,5,30450358,2015-04-24T10:14:08Z
15159869,balrog-kun,20587,2,4351802,2010-04-07T10:38:21Z
15159872,kre3d,1745406,9,24714269,2014-08-13T01:33:37Z
15159877,homeslice60148,365944,4,8042038,2011-05-03T18:08:18Z
15159878,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:21Z
15159880,happy5214,199837,2,12064878,2012-06-30T11:29:36Z
15159891,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:29Z
15159895,kre3d,1745406,6,45389906,2017-01-23T08:28:45Z
15159896,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:34Z
15159897,kre3d,1745406,3,20913697,2014-03-04T16:40:27Z
15159901,balrog-kun,20587,2,4351802,2010-04-07T10:38:24Z
15159903,balrog-kun,20587,2,4351802,2010-04-07T10:38:24Z
15159904,kre3d,1745406,3,37637409,2016-03-06T00:23:53Z
15159906,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:40Z
15159907,balrog-kun,20587,2,4351802,2010-04-07T10:38:25Z
15159908,dannykath,2226712,3,33544957,2015-08-24T12:13:48Z
15159909,balrog-kun,20587,2,4351802,2010-04-07T10:38:25Z
15159910,homeslice60148,365944,3,8045530,2011-05-04T04:18:52Z
15159912,homeslice60148,365944,3,8045530,2011-05-04T04:18:53Z
15159916,balrog-kun,20587,2,4351802,2010-04-07T10:38:26Z
15159920,balrog-kun,20587,2,4351802,2010-04-07T10:38:27Z
15159922,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:50Z
15159925,balrog-kun,20587,2,4351802,2010-04-07T10:38:27Z
15159928,kre3d,1745406,4,29782051,2015-03-27T16:48:42Z
15159930,balrog-kun,20587,2,4351802,2010-04-07T10:38:28Z
15159931,kre3d,1745406,3,34054758,2015-09-16T06:15:09Z
15159936,DaveHansenTiger,7168,1,64397,2007-12-04T03:06:59Z
15159940,kre3d,1745406,3,31660175,2015-06-02T10:54:11Z
15159941,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:02Z
15159947,homeslice60148,365944,3,7589074,2011-03-17T19:50:50Z
15159949,balrog-kun,20587,2,4351802,2010-04-07T10:38:30Z
15159950,balrog-kun,20587,2,4351802,2010-04-07T10:38:30Z
15159952,homeslice60148,365944,3,14064907,2012-11-27T21:31:15Z
15159953,balrog-kun,20587,2,4351802,2010-04-07T10:38:30Z
15159955,balrog-kun,20587,2,4351802,2010-04-07T10:38:31Z
15159956,kre3d,1745406,3,18669693,2013-11-02T04:32:35Z
15159958,homeslice60148,365944,3,8053891,2011-05-05T01:31:15Z
15159959,kre3d,1745406,4,21760622,2014-04-18T06:00:01Z
15159962,homeslice60148,365944,3,8053891,2011-05-05T01:31:15Z
15159964,balrog-kun,20587,2,4351802,2010-04-07T10:38:32Z
15159967,kre3d,1745406,3,20916154,2014-03-04T18:57:53Z
15159971,kre3d,1745406,3,18121080,2013-10-01T04:30:34Z
15159976,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:12Z
15159978,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:12Z
15159980,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:12Z
15159982,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:13Z
15159985,happy5214,199837,4,10708967,2012-02-17T08:46:18Z
15159986,balrog-kun,20587,2,4351802,2010-04-07T10:38:33Z
15159987,balrog-kun,20587,2,4351802,2010-04-07T10:38:34Z
15159989,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:15Z
15159992,RoadGeek_MD99,475877,4,45836611,2017-02-05T18:38:30Z
15159994,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:16Z
15159995,balrog-kun,20587,2,4351802,2010-04-07T10:38:34Z
15159999,kre3d,1745406,3,34419139,2015-10-04T03:04:43Z
15160000,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:18Z
15160009,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:22Z
15160010,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:22Z
15160012,balrog-kun,20587,2,4351802,2010-04-07T10:38:36Z
15160013,balrog-kun,20587,2,4351802,2010-04-07T10:38:36Z
15160015,happy5214,199837,4,10701912,2012-02-16T14:01:18Z
15160022,homeslice60148,365944,2,6973869,2011-01-15T06:38:21Z
15160034,kre3d,1745406,5,19999786,2014-01-14T20:31:50Z
15160036,kre3d,1745406,3,20014847,2014-01-15T14:04:21Z
15160041,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:34Z
15160042,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:34Z
15160044,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:35Z
15160050,balrog-kun,20587,2,4351802,2010-04-07T10:38:38Z
15160051,balrog-kun,20587,2,4351802,2010-04-07T10:38:39Z
15160053,balrog-kun,20587,2,4351802,2010-04-07T10:38:39Z
15160054,balrog-kun,20587,2,4351802,2010-04-07T10:38:39Z
15160056,kre3d,1745406,5,32334091,2015-07-01T15:11:11Z
15160061,kre3d,1745406,3,31715101,2015-06-04T11:30:37Z
15160065,kre3d,1745406,3,31628484,2015-06-01T09:03:53Z
15160066,homeslice60148,365944,2,10104774,2011-12-13T03:36:54Z
15160069,kre3d,1745406,3,18669685,2013-11-02T04:29:56Z
15160075,kre3d,1745406,6,31683023,2015-06-03T05:41:22Z
15160076,balrog-kun,20587,2,4351802,2010-04-07T10:38:43Z
15160079,balrog-kun,20587,2,4351802,2010-04-07T10:38:43Z
15160081,balrog-kun,20587,2,4351802,2010-04-07T10:38:43Z
15160082,kre3d,1745406,3,22200595,2014-05-08T01:25:03Z
15160084,kre3d,1745406,3,22200595,2014-05-08T01:25:03Z
15160085,kre3d,1745406,2,19370626,2013-12-10T04:41:10Z
15160086,balrog-kun,20587,2,4351802,2010-04-07T10:38:44Z
15160087,balrog-kun,20587,2,4351802,2010-04-07T10:38:44Z
15160088,kre3d,1745406,2,21410600,2014-03-30T23:31:20Z
15160089,DaveHansenTiger,7168,1,64397,2007-12-04T03:07:53Z
15160090,kre3d,1745406,3,18511109,2013-10-23T21:53:27Z
15160091,kre3d,1745406,5,38378489,2016-04-07T11:48:44Z
15160093,balrog-kun,20587,2,4351802,2010-04-07T10:38:45Z
15160107,kre3d,1745406,7,32130902,2015-06-22T05:48:36Z
15160113,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:07Z
15160117,Iqhra,6371645,8,53800893,2017-11-15T11:51:56Z
15160122,kre3d,1745406,13,58188623,2018-04-18T04:50:18Z
15160124,calfarome,2511706,3,32186196,2015-06-24T15:38:40Z
15160126,balrog-kun,20587,2,4351802,2010-04-07T10:38:49Z
15160128,homeslice60148,365944,4,11005095,2012-03-17T07:22:16Z
15160129,balrog-kun,20587,2,4351802,2010-04-07T10:38:49Z
15160130,kre3d,1745406,6,27840484,2015-01-01T13:53:01Z
15160132,kre3d,1745406,3,22187949,2014-05-07T13:39:08Z
15160134,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:16Z
15160140,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:18Z
15160141,balrog-kun,20587,2,4351802,2010-04-07T10:38:51Z
15160142,balrog-kun,20587,2,4351802,2010-04-07T10:38:51Z
15160143,balrog-kun,20587,2,4351802,2010-04-07T10:38:51Z
15160146,kre3d,1745406,3,20089093,2014-01-19T17:24:56Z
15160147,balrog-kun,20587,2,4351802,2010-04-07T10:38:52Z
15160148,balrog-kun,20587,2,4351802,2010-04-07T10:38:52Z
15160149,happy5214,199837,4,46971431,2017-03-19T03:51:45Z
15160151,kre3d,1745406,3,22201314,2014-05-08T03:58:50Z
15160152,kre3d,1745406,5,25260748,2014-09-06T04:54:11Z
15160154,balrog-kun,20587,2,4351802,2010-04-07T10:38:53Z
15160157,kre3d,1745406,3,18120970,2013-10-01T04:08:01Z
15160160,balrog-kun,20587,2,4351802,2010-04-07T10:38:54Z
15160167,kre3d,1745406,2,22184206,2014-05-07T10:15:16Z
15160173,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:31Z
15160177,balrog-kun,20587,2,4351802,2010-04-07T10:38:55Z
15160180,kre3d,1745406,4,19183437,2013-11-29T18:45:48Z
15160183,balrog-kun,20587,2,4351802,2010-04-07T10:38:56Z
15160185,balrog-kun,20587,2,4351802,2010-04-07T10:38:56Z
15160190,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:35Z
15160191,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:35Z
15160195,balrog-kun,20587,2,4351802,2010-04-07T10:38:57Z
15160196,balrog-kun,20587,2,4351802,2010-04-07T10:38:57Z
15160199,kre3d,1745406,3,22182877,2014-05-07T09:06:15Z
15160206,homeslice60148,365944,3,9423210,2011-09-28T21:09:27Z
15160209,kre3d,1745406,7,18557697,2013-10-26T20:46:22Z
15160211,kre3d,1745406,3,22187949,2014-05-07T13:39:04Z
15160214,DaveHansenTiger,7168,1,64397,2007-12-04T03:08:42Z
15160217,Roadrunner21,330773,4,13866027,2012-11-13T23:17:06Z
15160221,kre3d,1745406,3,19999176,2014-01-14T20:07:43Z
15160229,balrog-kun,20587,2,4351802,2010-04-07T10:39:00Z
15160247,kre3d,1745406,5,32669085,2015-07-16T09:13:12Z
15160248,balrog-kun,20587,2,4351802,2010-04-07T10:39:03Z
15160259,kre3d,1745406,7,52767513,2017-10-09T18:05:22Z
15160261,kre3d,1745406,3,20913697,2014-03-04T16:40:26Z
15160262,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:05Z
15160264,kre3d,1745406,7,27840484,2015-01-01T13:53:03Z
15160267,balrog-kun,20587,2,4351802,2010-04-07T10:39:06Z
15160269,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:08Z
15160271,kre3d,1745406,3,34419139,2015-10-04T03:04:36Z
15160272,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:08Z
15160274,kre3d,1745406,5,33892253,2015-09-08T19:49:41Z
15160275,kre3d,1745406,4,33892253,2015-09-08T19:49:43Z
15160276,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:10Z
15160277,kre3d,1745406,3,18079804,2013-09-28T16:59:55Z
15160281,balrog-kun,20587,2,4351802,2010-04-07T10:39:07Z
15160282,homeslice60148,365944,2,7443718,2011-03-03T08:08:24Z
15160302,kre3d,1745406,2,32155486,2015-06-23T08:20:24Z
15160305,balrog-kun,20587,3,4351802,2010-04-07T10:39:09Z
15160309,balrog-kun,20587,2,4351802,2010-04-07T10:39:09Z
15160310,balrog-kun,20587,2,4351802,2010-04-07T10:39:09Z
15160312,balrog-kun,20587,3,4351802,2010-04-07T10:39:10Z
15160315,balrog-kun,20587,2,4351802,2010-04-07T10:39:10Z
15160317,homeslice60148,365944,3,9337587,2011-09-18T21:10:38Z
15160320,balrog-kun,20587,2,4351802,2010-04-07T10:39:12Z
15160322,balrog-kun,20587,2,4351802,2010-04-07T10:39:12Z
15160323,balrog-kun,20587,2,4351802,2010-04-07T10:39:12Z
15160325,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:32Z
15160326,kre3d,1745406,3,21105731,2014-03-14T20:01:24Z
15160327,balrog-kun,20587,2,4351802,2010-04-07T10:39:13Z
15160328,kre3d,1745406,3,33328583,2015-08-14T04:46:51Z
15160329,balrog-kun,20587,2,4351802,2010-04-07T10:39:13Z
15160331,balrog-kun,20587,2,4351802,2010-04-07T10:39:14Z
15160332,balrog-kun,20587,2,4351802,2010-04-07T10:39:14Z
15160335,happy5214,199837,3,10691052,2012-02-15T11:18:31Z
15160337,kre3d,1745406,5,31625743,2015-06-01T06:30:44Z
15160339,happy5214,199837,3,10701912,2012-02-16T14:01:22Z
15160340,kre3d,1745406,3,19546760,2013-12-20T09:40:20Z
15160343,balrog-kun,20587,2,4351802,2010-04-07T10:39:16Z
15160345,kre3d,1745406,5,32129175,2015-06-22T02:12:05Z
15160346,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:39Z
15160347,balrog-kun,20587,2,4351802,2010-04-07T10:39:17Z
15160349,kre3d,1745406,3,29721694,2015-03-25T08:23:48Z
15160351,kre3d,1745406,3,25260748,2014-09-06T04:54:06Z
15160352,balrog-kun,20587,2,4351802,2010-04-07T10:39:17Z
15160357,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:43Z
15160362,kre3d,1745406,4,29941843,2015-04-03T01:33:16Z
15160363,balrog-kun,20587,2,4351802,2010-04-07T10:39:18Z
15160364,balrog-kun,20587,2,4351802,2010-04-07T10:39:18Z
15160366,DaveHansenTiger,7168,1,64397,2007-12-04T03:09:46Z
15160368,balrog-kun,20587,2,4351802,2010-04-07T10:39:19Z
15160370,kre3d,1745406,4,22200440,2014-05-08T00:54:39Z
15160374,kre3d,1745406,4,22200595,2014-05-08T01:25:04Z
15160379,kre3d,1745406,3,18241340,2013-10-08T06:27:09Z
